# Функція: Вуда
Крок	x1	x2	x3	x4	f(x)
5704	-0.96314955	0.93784761	-0.97431040	0.96053839	7.87695408e+00
5705	-0.96314859	0.93784618	-0.97431087	0.96053982	7.87695407e+00
5706	-0.96314812	0.93784475	-0.97431183	0.96054125	7.87695407e+00
5707	-0.96314716	0.93784332	-0.97431231	0.96054268	7.87695407e+00
5708	-0.96314669	0.93784189	-0.97431326	0.96054411	7.87695406e+00
5709	-0.96314573	0.93784046	-0.97431374	0.96054554	7.87695406e+00
5710	-0.96314478	0.93783903	-0.97431469	0.96054697	7.87695405e+00
5711	-0.96314430	0.93783760	-0.97431517	0.96054840	7.87695405e+00
5712	-0.96314335	0.93783617	-0.97431612	0.96054983	7.87695405e+00
5713	-0.96314287	0.93783474	-0.97431660	0.96055126	7.87695404e+00
5714	-0.96314192	0.93783331	-0.97431755	0.96055269	7.87695404e+00
5715	-0.96314144	0.93783188	-0.97431803	0.96055412	7.87695403e+00
5716	-0.96314049	0.93783045	-0.97431898	0.96055555	7.87695403e+00
5717	-0.96313953	0.93782902	-0.97431993	0.96055698	7.87695403e+00
5718	-0.96313906	0.93782759	-0.97432041	0.96055841	7.87695402e+00
5719	-0.96313810	0.93782616	-0.97432137	0.96055984	7.87695402e+00
5720	-0.96313763	0.93782473	-0.97432184	0.96056128	7.87695401e+00
5721	-0.96313667	0.93782330	-0.97432280	0.96056271	7.87695401e+00
5722	-0.96313620	0.93782187	-0.97432327	0.96056414	7.87695401e+00
5723	-0.96313524	0.93782043	-0.97432423	0.96056557	7.87695400e+00
5724	-0.96313477	0.93781900	-0.97432470	0.96056700	7.87695400e+00
5725	-0.96313381	0.93781757	-0.97432566	0.96056843	7.87695399e+00
5726	-0.96313286	0.93781614	-0.97432613	0.96056986	7.87695399e+00
5727	-0.96313238	0.93781471	-0.97432709	0.96057129	7.87695399e+00
5728	-0.96313143	0.93781328	-0.97432804	0.96057272	7.87695398e+00
5729	-0.96313095	0.93781185	-0.97432852	0.96057415	7.87695398e+00
5730	-0.96313000	0.93781042	-0.97432947	0.96057558	7.87695397e+00
5731	-0.96312952	0.93780899	-0.97432995	0.96057701	7.87695397e+00
5732	-0.96312857	0.93780756	-0.97433090	0.96057844	7.87695396e+00
5733	-0.96312761	0.93780613	-0.97433138	0.96057987	7.87695396e+00
5734	-0.96312714	0.93780470	-0.97433233	0.96058130	7.87695396e+00
5735	-0.96312618	0.93780327	-0.97433281	0.96058273	7.87695395e+00
5736	-0.96312571	0.93780184	-0.97433376	0.96058416	7.87695395e+00
5737	-0.96312475	0.93780041	-0.97433424	0.96058559	7.87695394e+00
5738	-0.96312428	0.93779898	-0.97433519	0.96058702	7.87695394e+00
5739	-0.96312332	0.93779755	-0.97433615	0.96058846	7.87695394e+00
5740	-0.96312284	0.93779612	-0.97433662	0.96058989	7.87695393e+00
5741	-0.96312189	0.93779469	-0.97433758	0.96059132	7.87695393e+00
5742	-0.96312094	0.93779325	-0.97433805	0.96059275	7.87695392e+00
5743	-0.96312046	0.93779182	-0.97433901	0.96059418	7.87695392e+00
5744	-0.96311951	0.93779039	-0.97433949	0.96059561	7.87695392e+00
5745	-0.96311903	0.93778896	-0.97434044	0.96059704	7.87695391e+00
5746	-0.96311808	0.93778753	-0.97434092	0.96059847	7.87695391e+00
5747	-0.96311760	0.93778610	-0.97434187	0.96059990	7.87695390e+00
5748	-0.96311665	0.93778467	-0.97434235	0.96060133	7.87695390e+00
5749	-0.96311569	0.93778324	-0.97434330	0.96060276	7.87695390e+00
5750	-0.96311522	0.93778181	-0.97434425	0.96060419	7.87695389e+00
5751	-0.96311426	0.93778038	-0.97434473	0.96060562	7.87695389e+00
5752	-0.96311378	0.93777895	-0.97434568	0.96060705	7.87695388e+00
5753	-0.96311283	0.93777752	-0.97434616	0.96060848	7.87695388e+00
5754	-0.96311235	0.93777609	-0.97434711	0.96060991	7.87695388e+00
5755	-0.96311140	0.93777466	-0.97434759	0.96061134	7.87695387e+00
5756	-0.96311092	0.93777323	-0.97434855	0.96061277	7.87695387e+00
5757	-0.96310997	0.93777180	-0.97434902	0.96061420	7.87695386e+00
5758	-0.96310902	0.93777037	-0.97434998	0.96061563	7.87695386e+00
5759	-0.96310854	0.93776894	-0.97435045	0.96061707	7.87695386e+00
5760	-0.96310759	0.93776751	-0.97435141	0.96061850	7.87695385e+00
5761	-0.96310711	0.93776608	-0.97435236	0.96061993	7.87695385e+00
5762	-0.96310616	0.93776464	-0.97435284	0.96062136	7.87695384e+00
5763	-0.96310568	0.93776321	-0.97435379	0.96062279	7.87695384e+00
5764	-0.96310472	0.93776178	-0.97435427	0.96062422	7.87695384e+00
5765	-0.96310377	0.93776035	-0.97435522	0.96062565	7.87695383e+00
5766	-0.96310329	0.93775892	-0.97435570	0.96062708	7.87695383e+00
5767	-0.96310234	0.93775749	-0.97435665	0.96062851	7.87695382e+00
5768	-0.96310186	0.93775606	-0.97435713	0.96062994	7.87695382e+00
5769	-0.96310091	0.93775463	-0.97435808	0.96063137	7.87695381e+00
5770	-0.96310043	0.93775320	-0.97435856	0.96063280	7.87695381e+00
5771	-0.96309948	0.93775177	-0.97435951	0.96063423	7.87695381e+00
5772	-0.96309900	0.93775034	-0.97436047	0.96063566	7.87695380e+00
5773	-0.96309805	0.93774891	-0.97436094	0.96063709	7.87695380e+00
5774	-0.96309710	0.93774748	-0.97436190	0.96063852	7.87695379e+00
5775	-0.96309662	0.93774605	-0.97436237	0.96063995	7.87695379e+00
5776	-0.96309566	0.93774462	-0.97436333	0.96064138	7.87695379e+00
5777	-0.96309519	0.93774319	-0.97436380	0.96064281	7.87695378e+00
5778	-0.96309423	0.93774176	-0.97436476	0.96064425	7.87695378e+00
5779	-0.96309376	0.93774033	-0.97436523	0.96064568	7.87695377e+00
5780	-0.96309280	0.93773890	-0.97436619	0.96064711	7.87695377e+00
5781	-0.96309185	0.93773746	-0.97436666	0.96064854	7.87695377e+00
5782	-0.96309137	0.93773603	-0.97436762	0.96064997	7.87695376e+00
5783	-0.96309042	0.93773460	-0.97436810	0.96065140	7.87695376e+00
5784	-0.96308994	0.93773317	-0.97436905	0.96065283	7.87695375e+00
5785	-0.96308899	0.93773174	-0.97437000	0.96065426	7.87695375e+00
5786	-0.96308851	0.93773031	-0.97437048	0.96065569	7.87695375e+00
5787	-0.96308756	0.93772888	-0.97437143	0.96065712	7.87695374e+00
5788	-0.96308708	0.93772745	-0.97437191	0.96065855	7.87695374e+00
5789	-0.96308613	0.93772602	-0.97437286	0.96065998	7.87695373e+00
5790	-0.96308517	0.93772459	-0.97437334	0.96066141	7.87695373e+00
5791	-0.96308470	0.93772316	-0.97437429	0.96066284	7.87695373e+00
5792	-0.96308374	0.93772173	-0.97437477	0.96066427	7.87695372e+00
5793	-0.96308327	0.93772030	-0.97437572	0.96066570	7.87695372e+00
5794	-0.96308231	0.93771887	-0.97437620	0.96066713	7.87695371e+00
5795	-0.96308184	0.93771744	-0.97437716	0.96066856	7.87695371e+00
5796	-0.96308088	0.93771601	-0.97437811	0.96066999	7.87695370e+00
5797	-0.96308041	0.93771458	-0.97437859	0.96067142	7.87695370e+00
5798	-0.96307945	0.93771315	-0.97437954	0.96067286	7.87695370e+00
5799	-0.96307850	0.93771172	-0.97438002	0.96067429	7.87695369e+00
5800	-0.96307802	0.93771029	-0.97438097	0.96067572	7.87695369e+00
5801	-0.96307707	0.93770885	-0.97438145	0.96067715	7.87695368e+00
5802	-0.96307659	0.93770742	-0.97438240	0.96067858	7.87695368e+00
5803	-0.96307564	0.93770599	-0.97438288	0.96068001	7.87695368e+00
5804	-0.96307516	0.93770456	-0.97438383	0.96068144	7.87695367e+00
5805	-0.96307421	0.93770313	-0.97438431	0.96068287	7.87695367e+00
5806	-0.96307325	0.93770170	-0.97438526	0.96068430	7.87695366e+00
5807	-0.96307278	0.93770027	-0.97438622	0.96068573	7.87695366e+00
5808	-0.96307182	0.93769884	-0.97438669	0.96068716	7.87695366e+00
5809	-0.96307135	0.93769741	-0.97438765	0.96068859	7.87695365e+00
5810	-0.96307039	0.93769598	-0.97438812	0.96069002	7.87695365e+00
5811	-0.96306992	0.93769455	-0.97438908	0.96069145	7.87695364e+00
5812	-0.96306896	0.93769312	-0.97438955	0.96069288	7.87695364e+00
5813	-0.96306849	0.93769169	-0.97439051	0.96069431	7.87695364e+00
5814	-0.96306753	0.93769026	-0.97439098	0.96069574	7.87695363e+00
5815	-0.96306658	0.93768883	-0.97439194	0.96069717	7.87695363e+00
5816	-0.96306610	0.93768740	-0.97439241	0.96069860	7.87695362e+00
5817	-0.96306515	0.93768597	-0.97439337	0.96070004	7.87695362e+00
5818	-0.96306467	0.93768454	-0.97439432	0.96070147	7.87695361e+00
5819	-0.96306372	0.93768311	-0.97439480	0.96070290	7.87695361e+00
5820	-0.96306324	0.93768167	-0.97439575	0.96070433	7.87695361e+00
5821	-0.96306229	0.93768024	-0.97439623	0.96070576	7.87695360e+00
5822	-0.96306133	0.93767881	-0.97439718	0.96070719	7.87695360e+00
5823	-0.96306086	0.93767738	-0.97439766	0.96070862	7.87695359e+00
5824	-0.96305990	0.93767595	-0.97439861	0.96071005	7.87695359e+00
5825	-0.96305943	0.93767452	-0.97439909	0.96071148	7.87695359e+00
5826	-0.96305847	0.93767309	-0.97440004	0.96071291	7.87695358e+00
5827	-0.96305799	0.93767166	-0.97440052	0.96071434	7.87695358e+00
5828	-0.96305704	0.93767023	-0.97440147	0.96071577	7.87695357e+00
5829	-0.96305656	0.93766880	-0.97440243	0.96071720	7.87695357e+00
5830	-0.96305561	0.93766737	-0.97440290	0.96071863	7.87695357e+00
5831	-0.96305466	0.93766594	-0.97440386	0.96072006	7.87695356e+00
5832	-0.96305418	0.93766451	-0.97440434	0.96072149	7.87695356e+00
5833	-0.96305323	0.93766308	-0.97440529	0.96072292	7.87695355e+00
5834	-0.96305275	0.93766165	-0.97440577	0.96072435	7.87695355e+00
5835	-0.96305180	0.93766022	-0.97440672	0.96072578	7.87695354e+00
5836	-0.96305132	0.93765879	-0.97440720	0.96072721	7.87695354e+00
5837	-0.96305037	0.93765736	-0.97440815	0.96072865	7.87695354e+00
5838	-0.96304941	0.93765593	-0.97440863	0.96073008	7.87695353e+00
5839	-0.96304893	0.93765450	-0.97440958	0.96073151	7.87695353e+00
5840	-0.96304798	0.93765306	-0.97441006	0.96073294	7.87695352e+00
5841	-0.96304750	0.93765163	-0.97441101	0.96073437	7.87695352e+00
5842	-0.96304655	0.93765020	-0.97441196	0.96073580	7.87695352e+00
5843	-0.96304607	0.93764877	-0.97441244	0.96073723	7.87695351e+00
5844	-0.96304512	0.93764734	-0.97441339	0.96073866	7.87695351e+00
5845	-0.96304464	0.93764591	-0.97441387	0.96074009	7.87695350e+00
5846	-0.96304369	0.93764448	-0.97441483	0.96074152	7.87695350e+00
5847	-0.96304274	0.93764305	-0.97441530	0.96074295	7.87695350e+00
5848	-0.96304226	0.93764162	-0.97441626	0.96074438	7.87695349e+00
5849	-0.96304131	0.93764019	-0.97441673	0.96074581	7.87695349e+00
5850	-0.96304083	0.93763876	-0.97441769	0.96074724	7.87695348e+00
5851	-0.96303988	0.93763733	-0.97441816	0.96074867	7.87695348e+00
5852	-0.96303940	0.93763590	-0.97441912	0.96075010	7.87695347e+00
5853	-0.96303844	0.93763447	-0.97442007	0.96075153	7.87695347e+00
5854	-0.96303749	0.93763304	-0.97442055	0.96075296	7.87695347e+00
5855	-0.96303701	0.93763161	-0.97442150	0.96075439	7.87695346e+00
5856	-0.96303606	0.93763018	-0.97442198	0.96075583	7.87695346e+00
5857	-0.96303558	0.93762875	-0.97442293	0.96075726	7.87695345e+00
5858	-0.96303463	0.93762732	-0.97442341	0.96075869	7.87695345e+00
5859	-0.96303415	0.93762589	-0.97442436	0.96076012	7.87695345e+00
5860	-0.96303320	0.93762445	-0.97442484	0.96076155	7.87695344e+00
5861	-0.96303272	0.93762302	-0.97442579	0.96076298	7.87695344e+00
5862	-0.96303177	0.93762159	-0.97442627	0.96076441	7.87695343e+00
5863	-0.96303082	0.93762016	-0.97442722	0.96076584	7.87695343e+00
5864	-0.96303034	0.93761873	-0.97442818	0.96076727	7.87695343e+00
5865	-0.96302938	0.93761730	-0.97442865	0.96076870	7.87695342e+00
5866	-0.96302891	0.93761587	-0.97442961	0.96077013	7.87695342e+00
5867	-0.96302795	0.93761444	-0.97443008	0.96077156	7.87695341e+00
5868	-0.96302748	0.93761301	-0.97443104	0.96077299	7.87695341e+00
5869	-0.96302652	0.93761158	-0.97443151	0.96077442	7.87695340e+00
5870	-0.96302557	0.93761015	-0.97443247	0.96077585	7.87695340e+00
5871	-0.96302509	0.93760872	-0.97443295	0.96077728	7.87695340e+00
5872	-0.96302414	0.93760729	-0.97443390	0.96077871	7.87695339e+00
5873	-0.96302366	0.93760586	-0.97443438	0.96078014	7.87695339e+00
5874	-0.96302271	0.93760443	-0.97443533	0.96078157	7.87695338e+00
5875	-0.96302223	0.93760300	-0.97443628	0.96078300	7.87695338e+00
5876	-0.96302128	0.93760157	-0.97443676	0.96078444	7.87695338e+00
5877	-0.96302080	0.93760014	-0.97443771	0.96078587	7.87695337e+00
5878	-0.96301985	0.93759871	-0.97443819	0.96078730	7.87695337e+00
5879	-0.96301889	0.93759727	-0.97443914	0.96078873	7.87695336e+00
5880	-0.96301842	0.93759584	-0.97443962	0.96079016	7.87695336e+00
5881	-0.96301746	0.93759441	-0.97444057	0.96079159	7.87695335e+00
5882	-0.96301699	0.93759298	-0.97444105	0.96079302	7.87695335e+00
5883	-0.96301603	0.93759155	-0.97444201	0.96079445	7.87695335e+00
5884	-0.96301556	0.93759012	-0.97444248	0.96079588	7.87695334e+00
5885	-0.96301460	0.93758869	-0.97444344	0.96079731	7.87695334e+00
5886	-0.96301365	0.93758726	-0.97444439	0.96079874	7.87695333e+00
5887	-0.96301317	0.93758583	-0.97444487	0.96080017	7.87695333e+00
5888	-0.96301222	0.93758440	-0.97444582	0.96080160	7.87695333e+00
5889	-0.96301174	0.93758297	-0.97444630	0.96080303	7.87695332e+00
5890	-0.96301079	0.93758154	-0.97444725	0.96080446	7.87695332e+00
5891	-0.96301031	0.93758011	-0.97444773	0.96080589	7.87695331e+00
5892	-0.96300936	0.93757868	-0.97444868	0.96080732	7.87695331e+00
5893	-0.96300888	0.93757725	-0.97444916	0.96080875	7.87695331e+00
5894	-0.96300793	0.93757582	-0.97445011	0.96081018	7.87695330e+00
5895	-0.96300697	0.93757439	-0.97445059	0.96081161	7.87695330e+00
5896	-0.96300650	0.93757296	-0.97445154	0.96081305	7.87695329e+00
5897	-0.96300554	0.93757153	-0.97445250	0.96081448	7.87695329e+00
5898	-0.96300507	0.93757010	-0.97445297	0.96081591	7.87695328e+00
5899	-0.96300411	0.93756866	-0.97445393	0.96081734	7.87695328e+00
5900	-0.96300364	0.93756723	-0.97445440	0.96081877	7.87695328e+00
5901	-0.96300268	0.93756580	-0.97445536	0.96082020	7.87695327e+00
5902	-0.96300220	0.93756437	-0.97445583	0.96082163	7.87695327e+00
5903	-0.96300125	0.93756294	-0.97445679	0.96082306	7.87695326e+00
5904	-0.96300030	0.93756151	-0.97445726	0.96082449	7.87695326e+00
5905	-0.96299982	0.93756008	-0.97445822	0.96082592	7.87695326e+00
5906	-0.96299887	0.93755865	-0.97445869	0.96082735	7.87695325e+00
5907	-0.96299839	0.93755722	-0.97445965	0.96082878	7.87695325e+00
5908	-0.96299744	0.93755579	-0.97446012	0.96083021	7.87695324e+00
5909	-0.96299696	0.93755436	-0.97446108	0.96083164	7.87695324e+00
5910	-0.96299601	0.93755293	-0.97446203	0.96083307	7.87695323e+00
5911	-0.96299505	0.93755150	-0.97446251	0.96083450	7.87695323e+00
5912	-0.96299458	0.93755007	-0.97446346	0.96083593	7.87695323e+00
5913	-0.96299362	0.93754864	-0.97446394	0.96083736	7.87695322e+00
5914	-0.96299314	0.93754721	-0.97446489	0.96083879	7.87695322e+00
5915	-0.96299219	0.93754578	-0.97446537	0.96084023	7.87695321e+00
5916	-0.96299171	0.93754435	-0.97446632	0.96084166	7.87695321e+00
5917	-0.96299076	0.93754292	-0.97446680	0.96084309	7.87695321e+00
5918	-0.96299028	0.93754148	-0.97446775	0.96084452	7.87695320e+00
5919	-0.96298933	0.93754005	-0.97446823	0.96084595	7.87695320e+00
5920	-0.96298838	0.93753862	-0.97446918	0.96084738	7.87695319e+00
5921	-0.96298790	0.93753719	-0.97447014	0.96084881	7.87695319e+00
5922	-0.96298695	0.93753576	-0.97447062	0.96085024	7.87695318e+00
5923	-0.96298647	0.93753433	-0.97447157	0.96085167	7.87695318e+00
5924	-0.96298552	0.93753290	-0.97447205	0.96085310	7.87695318e+00
5925	-0.96298504	0.93753147	-0.97447300	0.96085453	7.87695317e+00
5926	-0.96298409	0.93753004	-0.97447348	0.96085596	7.87695317e+00
5927	-0.96298313	0.93752861	-0.97447443	0.96085739	7.87695316e+00
5928	-0.96298265	0.93752718	-0.97447491	0.96085882	7.87695316e+00
5929	-0.96298170	0.93752575	-0.97447586	0.96086025	7.87695316e+00
5930	-0.96298122	0.93752432	-0.97447634	0.96086168	7.87695315e+00
5931	-0.96298027	0.93752289	-0.97447729	0.96086311	7.87695315e+00
5932	-0.96297979	0.93752146	-0.97447824	0.96086454	7.87695314e+00
5933	-0.96297884	0.93752003	-0.97447872	0.96086597	7.87695314e+00
5934	-0.96297836	0.93751860	-0.97447968	0.96086740	7.87695313e+00
5935	-0.96297741	0.93751717	-0.97448015	0.96086884	7.87695313e+00
5936	-0.96297646	0.93751574	-0.97448111	0.96087027	7.87695313e+00
5937	-0.96297598	0.93751431	-0.97448158	0.96087170	7.87695312e+00
5938	-0.96297503	0.93751287	-0.97448254	0.96087313	7.87695312e+00
5939	-0.96297455	0.93751144	-0.97448301	0.96087456	7.87695311e+00
5940	-0.96297359	0.93751001	-0.97448397	0.96087599	7.87695311e+00
5941	-0.96297312	0.93750858	-0.97448444	0.96087742	7.87695311e+00
5942	-0.96297216	0.93750715	-0.97448540	0.96087885	7.87695310e+00
5943	-0.96297121	0.93750572	-0.97448635	0.96088028	7.87695310e+00
5944	-0.96297073	0.93750429	-0.97448683	0.96088171	7.87695309e+00
5945	-0.96296978	0.93750286	-0.97448778	0.96088314	7.87695309e+00
5946	-0.96296930	0.93750143	-0.97448826	0.96088457	7.87695308e+00
5947	-0.96296835	0.93750000	-0.97448921	0.96088600	7.87695308e+00
5948	-0.96296787	0.93749857	-0.97448969	0.96088743	7.87695308e+00
5949	-0.96296692	0.93749714	-0.97449064	0.96088886	7.87695307e+00
5950	-0.96296644	0.93749571	-0.97449112	0.96089029	7.87695307e+00
5951	-0.96296549	0.93749428	-0.97449207	0.96089172	7.87695306e+00
5952	-0.96296453	0.93749285	-0.97449255	0.96089315	7.87695306e+00
5953	-0.96296406	0.93749142	-0.97449350	0.96089458	7.87695306e+00
5954	-0.96296310	0.93748999	-0.97449446	0.96089602	7.87695305e+00
5955	-0.96296263	0.93748856	-0.97449493	0.96089745	7.87695305e+00
5956	-0.96296167	0.93748713	-0.97449589	0.96089888	7.87695304e+00
5957	-0.96296120	0.93748569	-0.97449636	0.96090031	7.87695304e+00
5958	-0.96296024	0.93748426	-0.97449732	0.96090174	7.87695303e+00
5959	-0.96295929	0.93748283	-0.97449780	0.96090317	7.87695303e+00
5960	-0.96295881	0.93748140	-0.97449875	0.96090460	7.87695303e+00
5961	-0.96295786	0.93747997	-0.97449923	0.96090603	7.87695302e+00
5962	-0.96295738	0.93747854	-0.97450018	0.96090746	7.87695302e+00
5963	-0.96295643	0.93747711	-0.97450066	0.96090889	7.87695301e+00
5964	-0.96295595	0.93747568	-0.97450161	0.96091032	7.87695301e+00
5965	-0.96295500	0.93747425	-0.97450209	0.96091175	7.87695301e+00
5966	-0.96295452	0.93747282	-0.97450304	0.96091318	7.87695300e+00
5967	-0.96295357	0.93747139	-0.97450399	0.96091461	7.87695300e+00
5968	-0.96295261	0.93746996	-0.97450447	0.96091604	7.87695299e+00
5969	-0.96295214	0.93746853	-0.97450542	0.96091747	7.87695299e+00
5970	-0.96295118	0.93746710	-0.97450590	0.96091890	7.87695298e+00
5971	-0.96295071	0.93746567	-0.97450686	0.96092033	7.87695298e+00
5972	-0.96294975	0.93746424	-0.97450733	0.96092176	7.87695298e+00
5973	-0.96294928	0.93746281	-0.97450829	0.96092319	7.87695297e+00
5974	-0.96294832	0.93746138	-0.97450876	0.96092463	7.87695297e+00
5975	-0.96294737	0.93745995	-0.97450972	0.96092606	7.87695296e+00
5976	-0.96294689	0.93745852	-0.97451019	0.96092749	7.87695296e+00
5977	-0.96294594	0.93745708	-0.97451115	0.96092892	7.87695295e+00
5978	-0.96294546	0.93745565	-0.97451210	0.96093035	7.87695295e+00
5979	-0.96294451	0.93745422	-0.97451258	0.96093178	7.87695295e+00
5980	-0.96294403	0.93745279	-0.97451353	0.96093321	7.87695294e+00
5981	-0.96294308	0.93745136	-0.97451401	0.96093464	7.87695294e+00
5982	-0.96294260	0.93744993	-0.97451496	0.96093607	7.87695293e+00
5983	-0.96294165	0.93744850	-0.97451544	0.96093750	7.87695293e+00
5984	-0.96294069	0.93744707	-0.97451639	0.96093893	7.87695293e+00
5985	-0.96294022	0.93744564	-0.97451687	0.96094036	7.87695292e+00
5986	-0.96293926	0.93744421	-0.97451782	0.96094179	7.87695292e+00
5987	-0.96293879	0.93744278	-0.97451830	0.96094322	7.87695291e+00
5988	-0.96293783	0.93744135	-0.97451925	0.96094465	7.87695291e+00
5989	-0.96293736	0.93743992	-0.97452021	0.96094608	7.87695290e+00
5990	-0.96293640	0.93743849	-0.97452068	0.96094751	7.87695290e+00
5991	-0.96293545	0.93743706	-0.97452164	0.96094894	7.87695290e+00
5992	-0.96293497	0.93743563	-0.97452211	0.96095037	7.87695289e+00
5993	-0.96293402	0.93743420	-0.97452307	0.96095181	7.87695289e+00
5994	-0.96293354	0.93743277	-0.97452354	0.96095324	7.87695288e+00
5995	-0.96293259	0.93743134	-0.97452450	0.96095467	7.87695288e+00
5996	-0.96293211	0.93742990	-0.97452497	0.96095610	7.87695287e+00
5997	-0.96293116	0.93742847	-0.97452593	0.96095753	7.87695287e+00
5998	-0.96293068	0.93742704	-0.97452641	0.96095896	7.87695287e+00
5999	-0.96292973	0.93742561	-0.97452736	0.96096039	7.87695286e+00
6000	-0.96292877	0.93742418	-0.97452831	0.96096182	7.87695286e+00
6001	-0.96292830	0.93742275	-0.97452879	0.96096325	7.87695285e+00
6002	-0.96292734	0.93742132	-0.97452974	0.96096468	7.87695285e+00
6003	-0.96292686	0.93741989	-0.97453022	0.96096611	7.87695285e+00
6004	-0.96292591	0.93741846	-0.97453117	0.96096754	7.87695284e+00
6005	-0.96292543	0.93741703	-0.97453165	0.96096897	7.87695284e+00
6006	-0.96292448	0.93741560	-0.97453260	0.96097040	7.87695283e+00
6007	-0.96292353	0.93741417	-0.97453308	0.96097183	7.87695283e+00
6008	-0.96292305	0.93741274	-0.97453403	0.96097326	7.87695282e+00
6009	-0.96292210	0.93741131	-0.97453451	0.96097469	7.87695282e+00
6010	-0.96292162	0.93740988	-0.97453547	0.96097612	7.87695282e+00
6011	-0.96292067	0.93740845	-0.97453642	0.96097755	7.87695281e+00
6012	-0.96292019	0.93740702	-0.97453690	0.96097898	7.87695281e+00
6013	-0.96291924	0.93740559	-0.97453785	0.96098042	7.87695280e+00
6014	-0.96291876	0.93740416	-0.97453833	0.96098185	7.87695280e+00
6015	-0.96291780	0.93740273	-0.97453928	0.96098328	7.87695279e+00
6016	-0.96291685	0.93740129	-0.97453976	0.96098471	7.87695279e+00
6017	-0.96291637	0.93739986	-0.97454071	0.96098614	7.87695279e+00
6018	-0.96291542	0.93739843	-0.97454119	0.96098757	7.87695278e+00
